Address,Old_Address,GeoAddress,Latitude,Longitude
2600 VIRGINIA  AVE,"2600 2600 VIRGINIA AVE NW STE B200, Washington","Virginia Avenue, Richmond, Virginia, 23226, United States",37.5618256,-77.5091869
"26-80 30th  street, ","26-80 30th street, Long Island City","26, 30th Street, Emery Mills, Shapleigh, York County, Maine, 04076, United States",43.4913952387258,-70.8538300547499
"26-01 29  St, ","26-01 29 St, Astoria","29-Straße, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland",52.4518675,13.2890921
"257 Fernside  Place, ","257 Fernside Place, Far Rockaway","Fernside Place, Wave Crest, Queens, Queens County, New York, 11691, United States",40.5956129,-73.7578083
255 McKibbin  St,"255 McKibbin St Apt 51st3, Brooklyn","501 Vintage, 255, McKibbin Street, Brooklyn, Kings County, New York, 11206, United States",40.7057495,-73.937396
255 55th  Street,"255 W. 55th Street Suite 5B, New York","255, 55th Street, San Diego, San Diego County, California, 92114, United States",32.707319,-117.076147
255 14th  St,"255 West 14th St #5D, New York","255, 14th Street, Huntington Beach, Orange County, California, 92648, United States",33.6643738372209,-118.008780296276
"2504 Ridgeview  Street, ","2504 Ridgeview Street, Austin","Ridgeview Street, Carindale, Brisbane City, Queensland, 4153, Australia",-27.5178021,153.1219039
"250 24  St, ","250 W 24 St, New York","24 Street, Amblands, Vernon, Regional District of North Okanagan, British Columbia, V1T 8X2, Canada",50.2819883,-119.2632763
"25-89 44th  street, ","25-89 44th street, Long Island City","25-89, 44th Street, Sunnyside Gardens, Queens, Queens County, New York, 11103, United States",40.7642207,-73.9100073458326
"25-51 Steinway  street, ","25-51 Steinway street, Long Island City","Cafe Espresso, 25-51, Steinway Street, Steinway, Queens, Queens County, New York, 11103, United States",40.7665842,-73.9125947
"25-31 94  street, ","25-31 94 street, North Bergen","94 Street, Country Club Estates, City of Grande Prairie, Grande Prairie (city), Alberta, T8W 1H1, Canada",55.1348969,-118.7738852
"25-02 Lewis  Boulevard, ","25-02 Francis Lewis Boulevard, Flushing","25, Lewis Boulevard, Model Land Historic District, West Augustine, St. Augustine, St. Johns County, Florida, 32084, United States",29.8878083002141,-81.3251358454603
25 Minetta  Lane,"25 Minetta Lane # 5G, New York","25, Minetta Lane, Washington Square Village, Greenwich Village, Manhattan, New York County, New York, 10012, United States",40.7302614,-74.0011691
"25 Bloomingdale  Road, ","25 Bloomingdale Road, Hicksville","25, Bloomingdale Road, Oyster Bay, Nassau County, New York, 11801, United States",40.7502255,-73.5050768992098
"245 5th  Avenue, ","245 5th Avenue, New York, NY, USA, NEW YORK","245, 5th Avenue, Tioga Center, Town of Tioga, Tioga County, New York, 13827, United States",42.058858988088,-76.3519242971337
244 Frost  st,"244 Frost st 3A, Brooklyn","244, Frost Street, Greenpoint, Brooklyn, Kings County, New York, 11211, United States",40.7182594,-73.94123755
"24224 130th  Road, ","24224 130th Road, Jamaica","24224, 130th Road, Buffalo County, Nebraska, 68845, United States",40.800699481833,-99.1421247636502
"242-24 130th  Road, ","242-24 130th Road, Jamaica","242-24, 130th Road, Queens, Queens County, New York, 11422, United States",40.67749105,-73.7291284602797
2417 3rd  Ave,"2417 3rd Ave Suite 300, Bronx","3rd Avenue, Hillcrest, San Diego, San Diego County, California, 92103, United States",32.7489972,-117.1627699
241 23rd  Street,"241 West 23rd Street 7A, New York","241, 23rd Street, Sacramento, Sacramento County, California, 95816, United States",38.5836496585366,-121.472534768293
"2401 Quarters  Rd, ","2401 Quarters Rd, Petersburg","2401, Quarters Road, Town of Argyle, Washington County, New York, 12809, United States",43.222163,-73.524386
"24-08 32nd  Street, ","24-08 32nd Street, Long Island City","24, 32nd Street, Copiague, Suffolk County, New York, 11726, United States",40.6898736923077,-73.3952213846154
"24-08 32nd  Street, ","24-08 32nd Street, Long Island City","24, 32nd Street, Copiague, Suffolk County, New York, 11726, United States",40.6898736923077,-73.3952213846154
"24-08 32nd  Street, ","24-08 32nd Street, Long Island City","24, 32nd Street, Copiague, Suffolk County, New York, 11726, United States",40.6898736923077,-73.3952213846154
"24-08 32nd  Street, ","24-08 32nd Street, Long Island City","24, 32nd Street, Copiague, Suffolk County, New York, 11726, United States",40.6898736923077,-73.3952213846154
"24-08 32nd  Street, ","24-08 32nd Street, Long Island City","24, 32nd Street, Copiague, Suffolk County, New York, 11726, United States",40.6898736923077,-73.3952213846154
"2382 Canyon  Dr, ","2382 Walnut Canyon Dr, Kissimmee","2382, Canyon Drive, Saint Charles, Saint Charles County, Missouri, 63303, United States",38.7379013,-90.5353317
"237-17 93rd  Ave, ","237-17 93rd Ave, Jamaica","237-17, 93rd Avenue, Queens Village, Queens, Queens County, New York, 11426, United States",40.72429015,-73.7295667779361
235 Lincoln  Place,"235 Lincoln Place 6a, Brooklyn","235, Lincoln Place, Park Slope, Brooklyn, Kings County, New York, 11217, United States",40.67519755,-73.9724664814226
235 102  ST,"235 W 102 ST Apt 2HH, New York","235, 102 Street, Hwy 43 West Industrial Park, Hamlet of Clairmont, County of Grande Prairie, Alberta, T8V 4H4, Canada",55.2174623836561,-118.80225679075
233 26TH  STREET,"233 WEST 26TH STREET APT 2W, NEW YORK","233, 26th Street, 3M Headquarters, Maplewood, Ramsey County, Minnesota, 55119, United States",44.9543901266074,-92.9849977552016
"232 7th  Street, ","232 1B  7th Street, Brooklyn","7th Street, Johannesburg Ward 87, Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",-26.1764213,28.0087199
"231 Peachtree  St, ","231 Peac 231st Peachtree St, Atlanta","231, Peachtree Street, Henderson, Vance County, North Carolina, 27536, United States",36.3221361193127,-78.4035727421665
"230-59 Rockaway  Boulevard, ","230-59 Rockaway Boulevard, Jamaica","230-59, Rockaway Boulevard, Queens, Queens County, New York, 11430, United States",40.6513393,-73.755939958574
"230 Fifth  Avenue, ","230 South Fifth Avenue, Mt. Vernon","230 Fifth, 230, 5th Avenue, NoMad, Manhattan, New York County, New York, 10001, United States",40.7439412,-73.988134
230 Ashland  Place,"230 Ashland Place #6d, Broooklyn","230, Ashland Place, Fort Greene, Brooklyn, Kings County, New York, 11217, United States",40.6883238,-73.9786411
"23 Pier  Court, ","23 Navy Pier Court, Staten Island","23, Pier Court, Fond du Lac, Fond du Lac County, Wisconsin, 54935, United States",43.7599338163265,-88.4441244285714
"225-04 145th  Road, ","225-04 145th Road, Springfield Gardens","225-04, 145th Road, Laurelton, Queens, Queens County, New York, 11413, United States",40.66180625,-73.7545207
225 25th  street,"225 west 25th street apt 2A, New York","225, 25th Street, Ogden, Weber County, Utah, 84401, United States",41.2206332652154,-111.975324529294
"2245 80th  St, ","2245 Broadway 80th St, New York","80th Street, Queens, Queens County, New York, 11379, United States",40.7092443,-73.8701406
"2245 80th  St, ","2245 Broadway 80th St, New York","80th Street, Queens, Queens County, New York, 11379, United States",40.7092443,-73.8701406
"2245 80th  St, ","2245 Broadway 80th St, New York","80th Street, Queens, Queens County, New York, 11379, United States",40.7092443,-73.8701406
"2245 80th  St, ","2245 Broadway 80th St, New York","80th Street, Queens, Queens County, New York, 11379, United States",40.7092443,-73.8701406
"2245 80th  St, ","2245 Broadway 80th St, New York","80th Street, Queens, Queens County, New York, 11379, United States",40.7092443,-73.8701406
224 30th  St,"224 W 30th St Suite 1206, New York","224, 30th Street, Arrowhead, San Bernardino, San Bernardino County, California, 92404, United States",34.1460602796818,-117.281465003878
"222-05 56TH  Avenue, ","222-05 56TH Avenue, Flushing","Kurt R Schmeller Library, 222-05, 56th Avenue, Queens, Queens County, New York, 11364, United States",40.75602515,-73.7565401216789
"222-05 56th  Avenue, ","222-05 56th Avenue, Bayside","Kurt R Schmeller Library, 222-05, 56th Avenue, Queens, Queens County, New York, 11364, United States",40.75602515,-73.7565401216789
"222 49th  Street, ","222 43467 East 49th Street, New York","222, 49th Street, Lindenhurst, Suffolk County, New York, 11757, United States",40.7006795,-73.3861299321441
220 Manhattan  Ave,"220 Manhattan Ave Apt.4U, New York","220, Manhattan Avenue, Upper West Side, Manhattan Valley, Manhattan, New York County, New York, 10025, United States",40.8008604,-73.9596868
220 26th  Street,"220 West 26th Street Apt PH3, New York","220, 26th Street, 3M Headquarters, Maplewood, Ramsey County, Minnesota, 55119, United States",44.9541801372991,-92.9852147854575
"217-19 93rd  Road, ","217-19 93rd Road, Jamaica","217-19, 93rd Road, Queens Village, Queens, Queens County, New York, 11428, United States",40.7211267,-73.7394249
215 Park  Ave,"215 Park Ave South 8th Floor, New York","215, Park Avenue, West Springfield, Hampden County, Massachusetts, 01089, United States",42.1042047713606,-72.6215685393021
"215 Hayward  Street, ","215 Hayward Street, Brooklyn","215, Hayward Street, East Braintree, Braintree, Norfolk County, Massachusetts, 02184, United States",42.2293763984145,-70.9770548739884
"214 central  ave, ","214 central ave, White plains","214, Central Avenue, Bolivar, Tuscarawas County, Ohio, 44612, United States",40.6476432376822,-81.4518694622278
"214 39th  Street, ","214 W 39th Street, Tuckahoe","214, 39th Street, Union City, Hudson County, New Jersey, 07087, United States",40.7744298571429,-74.0232855714286
214 24th  Street,"214 West 24th Street #3i, New York","214, 24th Street, Miami Beach, Miami-Dade County, Florida, 33140, United States",25.8003834179348,-80.128634257906
"21289 26  Avenue, ","21289 26 Avenue, Bayside","26 Avenue, Grandview, South Surrey, Surrey, British Columbia, V3Z 0A4, Canada",49.0493198,-122.7541387
"211-07 28th  Avenue, ","211-07 28th Avenue, Flushing","211-07, 28th Avenue, Bayside, Queens, Queens County, New York, 11360, United States",40.7765422,-73.7779080557895
"2107 Ditmas  Street, ","2107 Ditmas Street, Brooklyn","Ditmas Street, Wishart, Brisbane City, Queensland, 4122, Australia",-27.5639826,153.0925668
"210-06 Hollis  Avenue, ","210-06 Hollis Avenue, Jamaica","210-06, Hollis Avenue, Bellaire, Queens, Queens County, New York, 11429, United States",40.70865925,-73.747207537941
"21 Medbury  Road, ","21 Medbury Road, Nether Providence Townshi","21, Medbury Road, North Attleborough, Bristol County, Massachusetts, 02760, United States",41.97379315,-71.2885905495038
21 90th  Street,"21 East 90th Street Apt 3C, New York","97-21, 90th Street, Woodhaven, Queens, Queens County, New York, 11416, United States",40.68417375,-73.8506024444492
"209 Fairfield  Rd, ","209 Fairfield Rd, Cedar Grove","209, Fairfield Road, Ardena Acres, Ardmore Estates, Howell Township, Monmouth County, New Jersey, 07728, United States",40.2114945304733,-74.219050817594
"203 Maserole  Avenue, ","203 Maserole Avenue, Brooklyn","Peter Maserole Avenue, Tshwane Ward 10, City of Tshwane Metropolitan Municipality, Gauteng, South Africa",-25.7316051,28.4417595
"201 Water  Road, ","201 Two Holes of Water Road, East Hampton","201, Water Road, Nicholville, Saint Lawrence County, New York, 12965, United States",44.7111815382356,-74.6840474392552
"2001 57th  Street, ","2001 57th Street, Brooklyn, NY, USA, brookyn","2001, 57th Street, Brooklyn, Kings County, New York, 11204, United States",40.6210071,-73.9807774
"2000 Westchester  Ave, ","2000 Westchester Ave, Brooklyn","2000, Westchester Avenue, The Bronx, Bronx County, New York, 10462, United States",40.8334437,-73.8573734
2000 M  Street,"2000 M Street NW 720, Washington","2000, M Street, Merced, Merced County, California, 95340, United States",37.305043,-120.482956
"200 Reid  Street, ","200 Reid Street, Lindenhurst","200, Reid Street, West Babylon, Suffolk County, New York, 11757, United States",40.695149,-73.3549914952611
200 Park  Avenue,"200 Park Avenue South 8th Floor, New York","200 Park Avenue, 200, Park Avenue, Linden, Union County, New Jersey, 07036, United States",40.6504199,-74.2327795485377
"200 Clearbrook  Road, ","200 Clearbrook Road, Elmsford","200 CLEARBROOK RD, Clearbrook Road, Town of Greenburgh, Westchester County, New York, 10523, United States",41.074433,-73.8140584
"200 82  St, ","200 E 82 St, New York","82 Street, City of Red Deer, Alberta, T4P 2H2, Canada",52.3175414,-113.8136979
20 Jay  street,"20 Jay street suite 101st3, Brooklyn","20, Jay Street, The Stockade, Schenectady, Schenectady County, New York, 12305, United States",42.8154605,-73.9395072
20 Butler  Place,"20 Butler Place Apt. 62, Brooklyn","20, Butler Place, Prospect Heights, Brooklyn, Kings County, New York, 11238, United States",40.6748155,-73.9682239224555
20 68th  street,"20 east 68th street suite 21st2, New York","50-20, 68th Street, Queens, Queens County, New York, 11377, United States",40.7363195,-73.89710585
19 65th  street,"19 east 65th street #3B, New york","50-19, 65th Street, Queens, Queens County, New York, 11377, United States",40.73644055,-73.9006615
1875 Connecticut  Avenue,"1875 Connecticut Avenue Northwest, Wa, Washington","Connecticut Avenue, Annex, New Haven, New Haven County, Connecticut, 06513-4223, United States",41.2875377,-72.9006171
1875 Connecticut  Avenue,"1875 Connecticut Avenue Northwest, Wa, Washington","Connecticut Avenue, Annex, New Haven, New Haven County, Connecticut, 06513-4223, United States",41.2875377,-72.9006171
1875 Connecticut  Avenue,"1875 Connecticut Avenue Northwest, Wa, Washington","Connecticut Avenue, Annex, New Haven, New Haven County, Connecticut, 06513-4223, United States",41.2875377,-72.9006171
1875 Connecticut  Avenue,"1875 Connecticut Avenue Northwest, Wa, Washington","Connecticut Avenue, Annex, New Haven, New Haven County, Connecticut, 06513-4223, United States",41.2875377,-72.9006171
1875 Connecticut  Avenue,"1875 Connecticut Avenue Northwest, Wa, Washington","Connecticut Avenue, Annex, New Haven, New Haven County, Connecticut, 06513-4223, United States",41.2875377,-72.9006171
"1851 Archer  Ave, ","1851 Archer Ave, The Bronx","Archer Avenue, Jamaica, Queens, Queens County, New York, 11433, United States",40.7016949,-73.8033016
"1828 42nd  St, ","1828 42nd St, Astoria","1828, 42nd Street, Delaware Gardens, Merchantville, Pennsauken Township, Camden County, New Jersey, 08110, United States",39.9573280640686,-75.0730013135347
"1818 Hazen  Street, ","1818 Hazen Street, East Elmhurst","Hazen Street, Houston, Harris County, Texas, 77036, United States",29.693423,-95.531367
18102 Allen  St,"18102 W Allen St FL, Allentown","The Strand, Allen, Collin County, Texas, United States",33.1325838,-96.7020342049383
18102 Allen  St,"18102 W Allen St FL, Allentown","The Strand, Allen, Collin County, Texas, United States",33.1325838,-96.7020342049383
18102 Allen  St,"18102 W Allen St FL, Allentown","The Strand, Allen, Collin County, Texas, United States",33.1325838,-96.7020342049383
18102 Allen  St,"18102 W Allen St FL, Allentown","The Strand, Allen, Collin County, Texas, United States",33.1325838,-96.7020342049383
18102 Allen  St,"18102 W Allen St FL, Allentown","The Strand, Allen, Collin County, Texas, United States",33.1325838,-96.7020342049383
"1801 Deepdale  Drive, ","1801 Deepdale Drive, Fort Worth","1801, Deepdale Drive, Westover Hills, Tarrant County, Texas, 76107, United States",32.7438560435815,-97.4165296192408
"18 Sioux  Drive, ","18 Sioux Drive, Commack","18, Sioux Drive, Suffolk County, New York, 11725, United States",40.8290643,-73.27499075
"18 10th  street, ","18 Hi 10th street, San Francisco","10th Street, Erijaville, Cape Town Ward 86, Strand, City of Cape Town, Western Cape, 7140, South Africa",-34.1301206,18.8532189
"1781 Towsend  ave, ","1781 Towsend ave, The Bronx","Towsend Road, Harare, Harare Province, Zimbabwe",-17.7741529,31.0337213
"178-36 Wexford  Terrace, ","178-36 Wexford Terrace, Jamaica","Wexford Terrace, Hillside, Queens, Queens County, New York, 11432, United States",40.7140064,-73.7828953
178 178  Avenue,"178 Avenue d #5c, NYC","The Avenue, Old Malden, Royal Borough of Kingston upon Thames, London, Surrey, Greater London, England, KT4 7EL, United Kingdom",51.37974,-0.2473391
1776 1776  Avenue,"1776 Avenue of the States, Lakewood Township","1776, Kocurany, okres Prievidza, Trenčiansky kraj, Západné Slovensko, 972 02, Slovensko",48.7742731,18.5445974
"1757 BROADWAY  AVENUE, ","1757 BROADWAY AVENUE, Brooklyn","Broadway Avenue, Broadway, Rockingham County, Virginia, 22815, United States",38.611042,-78.793446
"175-27 Wexford  Terrace, ","175-27 Wexford Terrace, Jamaica","175-27, Wexford Terrace, Hillside, Queens, Queens County, New York, 11432, United States",40.7128898,-73.7874606
"175 Varick  Street, ","175 Varick Street, New York, NY, USA, New York","TD Bank, 175, Varick Street, Hudson Square, Manhattan, New York County, New York, 10014, United States",40.7272907,-74.0057436
"1739 Seagirt  Boulevard, ","1739 Seagirt Boulevard, Far Rockaway","Seagirt Boulevard, Wave Crest, Queens, Queens County, New York, 11691, United States",40.5950187,-73.7533092
"171-40 Meadow  Road, ","171-40 Pidgeon Meadow Road, Flushing","171, Meadow Road, Winfield, Lake County, Indiana, 46307, United States",41.4199424547726,-87.2363079567921
170 87th  Street,"170 East 87th Street W4C, New York","170, 87th Street, Fort Hamilton, Brooklyn, Kings County, New York, 11209, United States",40.6233198,-74.0347136348577
17 Village  Road,"17 Village Road PO Box 188, New Vernon","17, Village Road, New Vernon, Harding Township, Morris County, New Jersey, 07976, United States",40.7441384250146,-74.4941459787168
"17 Roberto  Place, ","17 Roberto Place, White Plains","Roberto Place, Mahoning County, Ohio, 44514, United States",41.02041,-80.590236
17 Cornelia  Street,"17 Cornelia Street 2B, New York","17, Cornelia Street, Bushwick, Brooklyn, Kings County, New York, 11221, United States",40.6879205,-73.9180247979292
"17 Commerce  Street, ","17 Commerce Street, Chatham Township","17, Commerce Street, Commerce, Ottawa County, Oklahoma, 74339, United States",36.933312,-94.8766582040816
"17 Commerce  Street, ","17 Commerce Street, Chatham Township","17, Commerce Street, Commerce, Ottawa County, Oklahoma, 74339, United States",36.933312,-94.8766582040816
"17 Commerce  Street, ","17 Commerce Street, Chatham Township","17, Commerce Street, Commerce, Ottawa County, Oklahoma, 74339, United States",36.933312,-94.8766582040816
"17 Commerce  Street, ","17 Commerce Street, Chatham Township","17, Commerce Street, Commerce, Ottawa County, Oklahoma, 74339, United States",36.933312,-94.8766582040816
"17 Commerce  Street, ","17 Commerce Street, Chatham Township","17, Commerce Street, Commerce, Ottawa County, Oklahoma, 74339, United States",36.933312,-94.8766582040816
"1690 Lake  Road, ","1690 West Sand Lake Road, Orlando","1690, Lake Road, Municipality of Colchester, Colchester County, Nova Scotia, Canada",45.6859434741975,-63.387868423456
"169-65 137th  Avenue, ","169-65 137th Avenue, Jamaica","137th Avenue, Queens, Queens County, New York, 11434, United States",40.6735204,-73.7647498
"168 Oak, Green  Green  ","168 Oak Green Drive, Lawrenceville","168, Oak, Norburys Landing, Middle Township, Cape May County, New Jersey, 08251, United States",39.0430946429071,-74.9291811907775
1646 first  avenue,"1646 first avenue apt 14g, New york","First Avenue, BU2, Damansara Utama, Petaling Jaya, Petaling, Selangor, 47800, Malaysia",3.1460939,101.6155006
"1638 Swamp  Road, ","1638 Old Cedar Swamp Road, Glen Head","1638, Swamp Road, Franklin, Franklin County, Vermont, 05450, United States",44.939319856223,-72.8683860150008
"163-30 Bay  Boulevard, ","163-30 Cross Bay Boulevard, Jamaica","163, Bay Boulevard, Pensacola, Escambia County, Florida, 32503, United States",30.4215195889464,-87.1843979136414
"163 125th  Street, ","163 West 125th Street, Brooklyn","163, 125th Street, Worcester County, Maryland, 21842, United States",38.4304137959184,-75.0563504897959
"161-04 86th  Street, ","161-04 86th Street, Howard Beach","161-04, 86th Street, Queens, Queens County, New York, 11414, United States",40.65468625,-73.8457762
"161 6  street, ","161 north 6 street, Brooklyn","161, 6 Street, Thorhild, Thorhild County, Alberta, T0A 3J0, Canada",54.1579945415094,-113.132459669811
160 160  st,"160 st Bet. Broadway & Amsterdam, Ny","160 Street, Guildford, Surrey, British Columbia, V4N 5L2, Canada",49.1870378,-122.7786183
16 South  Street,"16 South Street No 1630, Litchfield","みずほ銀行, 外堀通り, 新橋, 西新橋一丁目, 港区, 東京都, 105-0004, 日本",35.6681703,139.7554345
16 ARCADIAN  WAY,"16 ARCADIAN WAY  C-1, PARAMUS","16, Arcadian Way, Ashleyville, Charleston, Charleston County, South Carolina, 29407, United States",32.7870455715792,-79.9811187855787
16 52nd  Street,"16 East 52nd Street Suite, New York","16, 52nd Street, Gulfport, Harrison County, Mississippi, 39507, United States",30.420296,-89.0444302834615
"155 68  street, ","155 West 68 street, New York","68 Street, Westmount, Camrose, Alberta, T4V 4T1, Canada",53.0121556,-112.8583722
"1542 32  street, ","1542 East 32 street, BROOKLYN","32 Street, القوز, دبي, 166, الإمارات العربية المتحدة",25.1571449,55.2737682
"154 Brentwood  Road, ","154 Brentwood Road, Bay Shore","154, Brentwood Road, Suffolk County, New York, 11706, United States",40.7321756,-73.2367614590482
"152-03 135th  Avenue, ","152-03 135th Avenue, Jamaica","152-03, 135th Avenue, Queens, Queens County, New York, 11434, United States",40.66892185,-73.7838593
"15101 14th  Avenue, ","15101 14th Avenue, Flushing","14th Avenue, Johannesburg Ward 89, Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",-26.1454638,27.9529722
151 86th  St,"151 W 86th St 5D, NEW YORK","151, 86th Street, La Salle, Niagara Falls, Niagara County, New York, 14304, United States",43.0776605,-78.96543
"1500 Liberty, Ridge  Ridge  ","1500 Liberty Ridge Dr, Chesterbrook","1500, Lower Liberty Road, Liberty, Halifax County, Virginia, 24577, United States",36.8553141124585,-78.9568225088989
"1500 Liberty, Ridge  Ridge  ","1500 Liberty Ridge Dr, Chesterbrook","1500, Lower Liberty Road, Liberty, Halifax County, Virginia, 24577, United States",36.8553141124585,-78.9568225088989
"1500 Hazen  St, ","1500 Hazen St,, East Elmhurst","Hazen Street, Bellaire West, Houston, Harris County, Texas, 77072, United States",29.6924403,-95.570993
"150 Myrtle  Street, ","150 Myrtle Street, Brooklyn","150, Myrtle Street, Gann's, Odessa, Ector County, Texas, 79761, United States",31.8425470066502,-102.364544781457
150 Greenwich  Street,"150 Greenwich Street 15FL, New York","4 World Trade Center, 150, Greenwich Street, Financial District, Manhattan, New York County, New York, 10006, United States",40.71031865,-74.0119685650857
"150 95th  Street, ","150 95th Street, Brooklyn, NY, USA, New York","150, 95th Street, Fort Hamilton, Brooklyn, Kings County, New York, 11209, United States",40.6169084,-74.0366393367693
150 69th  Street,"150 East 69th Street Apt. 15G, New York","150, 69th Street, North Bay Terraces, San Diego, San Diego County, California, 92114, United States",32.704069,-117.049129
15 washington  ave,"15 washington ave suite 3540, Brooklyn","15, Washington Avenue, Toppenish, Yakima County, Washington, 98948, United States",46.3758597657694,-120.31094535357
15 Jones  St,"15 Jones St 4D, New York","15, Jones Street, Baneswell, Stow Hill, Newport, Gwent, Cymru / Wales, NP20, United Kingdom",51.58477225,-2.9990775
15 Cranberry  St,"15 Cranberry St Suite 502, Brooklyn","15, Cranberry Street, Brooklyn Heights, Brooklyn, Kings County, New York, 11201, United States",40.70025515,-73.9946800990196
149 Fifth  Ave,"149 Fifth Ave Floor 4, New York","Fifth Avenue, Sea Point, Cape Town, City of Cape Town, Western Cape, 8005, South Africa",-33.912131,18.3940861
"147-38 225th  Street, ","147-38 225th Street, Jamaica","225th Street, Laurelton, Queens, Queens County, New York, 11413, United States",40.6655837,-73.7522864
146 29th  Street,"146 W 29th Street Suite 6E, New York","146, 29th Street, Virginia Beach, Virginia, 23451, United States",36.8573965306122,-75.9771739183673
"14500 Mile  Road, ","14500 Twelve Mile Road, Warren","Mile Road, Kalkaska, Kalkaska Township, Kalkaska County, Michigan, United States",44.7427877,-85.1751271
"144-15 Charter  Road, ","144-15 Charter Road, Jamaica","144-15, Charter Road, Parkway Village, Queens, Queens County, New York, 11435, United States",40.7172028,-73.816329857432
143   terrace,"143 laurel  terrace   Apt2k new york, New york","143 Terrace, Levy County, Florida, 32668, United States",29.28959,-82.5331
"141-03 Lakewood  Avenue, ","141-03 Lakewood Avenue, Jamaica","141-03, Lakewood Avenue, Queens, Queens County, New York, 11435, United States",40.6877354,-73.8051979
"141 Clove  Road, ","141 Clove Road, Montague Township","141, Clove Road, Hyndsville, Town of Seward, Schoharie County, New York, 12043, United States",42.6848585139072,-74.562331945899
"14-30 Edge  Drive, ","14-30 Waters Edge Drive, Flushing","14, Edge Drive, Murphy Hills, Newton County, Georgia, 30054, United States",33.6386331809158,-83.8659675316395
"14 Kendrick  Ln, ","14 Kendrick Ln, Dix Hills","14, Kendrick Lane, Barlows Landing, Bourne, Barnstable County, Massachusetts, 02559, United States",41.6935097,-70.6244088621861
"1364 Clifton  Road, ","1364 Clifton Road, Atlanta, GA, USA, Atlanta","1364, Clifton Road, Clifton, Miami Township, Greene County, Ohio, 45385, United States",39.7713677466549,-83.8746825523546
1361 Madison  Avenue,"1361 Madison Avenue #7A, New York","1361, Madison Avenue, Madison, Madison County, Illinois, 62060, United States",38.6909560816327,-90.1551743469388
1361 Madison  Avenue,"1361 Madison Avenue #7A, New York","1361, Madison Avenue, Madison, Madison County, Illinois, 62060, United States",38.6909560816327,-90.1551743469388
"1360 Kania  Road, ","1360 Kania Road, Amsterdam","1360, Kania Road, Town of Galway, Saratoga County, New York, 12010, United States",42.9927965,-74.0763140078125
136 Madison  Avenue,"136 Madison Avenue Floor 17, New York","136, Madison Avenue, The Metta Lands, Madison, Madison County, Alabama, 35758, United States",34.7145923723207,-86.7382592192823
"136 22  St, ","136 W 22 St, New York","22, Mill Road, Woodstock, Lot 6, Prince County, Prince Edward Island, C0B 1E0, Canada",46.736627,-64.173402
134 26th  Street,"134 W 26th Street Suite 11st40, New York","134, 26th Street, Trowbridge Township, Allegan County, Michigan, 49010, United States",42.4298475714286,-85.7978007142857
"134 23  Rd, ","134 w 23 Rd, New yorl","134, Den Road, Southern Pines, Moore County, North Carolina, 28387, United States",35.1749884387755,-79.3701919591837
1325 1325  Avenue,"1325 Avenue of the Americas 10th Floo, New York","Brabant wallon, Wallonie, 1325, België / Belgique / Belgien",50.6879311,4.68490687931224
"132-17 Liberty  Avenue, ","132-17 Liberty Avenue, South Richmond Hill","132, Liberty Avenue, Port Jefferson, Suffolk County, New York, 11777, United States",40.9409587329807,-73.0665041202227
"132 Clark  Place, ","132 Odell Clark Place, New York","132, Clark Place, Midtown, Memphis, Shelby County, Tennessee, 38104, United States",35.1422127237068,-90.0091572753635
1311 Rock  Lane,"1311 Golden Rock Lane Southeast, Marietta","Rock Lane, Linn Valley, Linn County, Kansas, 66040, United States",38.374813,-94.716662
131 Varick  St,"131 Varick St Suite 1006, New York","131, Varick Street, Hudson Square, Manhattan, New York County, New York, 10013, United States",40.7253637,-74.0060408
131 Varick  St,"131 Varick St Suite 1006, New York","131, Varick Street, Hudson Square, Manhattan, New York County, New York, 10013, United States",40.7253637,-74.0060408
"1302 Burke  Avenue, ","1302 Burke Avenue, Syracuse","Burke Avenue, Springfield, Birmingham, West Midlands Combined Authority, West Midlands, England, B13, United Kingdom",52.4376281,-1.857409
"13 Midland  Drive, ","13 Midland Drive, New Hyde Park","13, Midland Drive, Lindsay, Kawartha Lakes, Central Ontario, Ontario, K9V 3Z5, Canada",44.3677985,-78.7461459
1290 1290  Avenue,"1290 Avenue Of The Americas, New Yor, New York","1290, Wellwood Avenue, Suffolk County, New York, 11704, United States",40.7331365,-73.3981457621665
1285 1285  Avenue,"1285 Avenue of the Americas Paul Weis, New York","1285, Tripp Avenue, Little Portugal, San Jose, Santa Clara County, California, 95116, United States",37.3539112,-121.8707297
"128-20 152  Avenue, ","128-20 152 Avenue, Jamaica","152 Avenue, Levy County, Florida, United States",29.3315713,-82.5186671
"127 Allenwood  Road, ","127 Allenwood Road, Great Neck","127, Allenwood Road, Great Neck, North Hempstead, Nassau County, New York, 11023, United States",40.7959704,-73.7244199941019
125 Worth  Street,"125 Worth Street Room 722, Long Island City","125, Worth Street, East Syracuse, Town of DeWitt, Onondaga County, New York, 13057, United States",43.0689882503799,-76.0844826187785
125 worth  Street,"125 worth Street Suite 51st2, New York","125, Worth Street, East Syracuse, Town of DeWitt, Onondaga County, New York, 13057, United States",43.0689882503799,-76.0844826187785
