Address,Geo_Address,Latitude,Longitude
"245 East 13th Street, New York","245, East 13th Street, East Village, Manhattan, New York County, New York, 10003, United States",40.73208435,-73.9858773695519
"245 East 129th Street, New York","East 129th Street, East Harlem, Manhattan Community Board 11, Manhattan, New York County, New York, 10035, United States",40.8082794,-73.9388105
"245 East 127th Street, New York","245, East 127th Street, East Harlem, Manhattan Community Board 11, Manhattan, New York County, New York, 10035, United States",40.8044910612245,-73.9338979897959
"245 East 124th Street, NEW YORK","Bagel Tree, 245, East 124th Street, East Harlem, Manhattan Community Board 11, Manhattan, New York County, New York, 10035, United States",40.8022538,-73.9341894
"245 East 124th St, New York","Bagel Tree, 245, East 124th Street, East Harlem, Manhattan Community Board 11, Manhattan, New York County, New York, 10035, United States",40.8022538,-73.9341894
"245 E 124th Street, New York","Bagel Tree, 245, East 124th Street, East Harlem, Manhattan Community Board 11, Manhattan, New York County, New York, 10035, United States",40.8022538,-73.9341894
"245 Clinton Avenue, Brooklyn","245, Clinton Avenue, Clinton Hill, Brooklyn, Kings County, New York, 11205, United States",40.6903672,-73.9679507
"245 Clinton Ave, Brooklyn","245, Clinton Avenue, Clinton Hill, Brooklyn, Kings County, New York, 11205, United States",40.6903672,-73.9679507
"245 Birchwood Avenue, Cranford","245, Birchwood Avenue, Cranford, Union County, New Jersey, 07016, United States",40.6680756774959,-74.2919816147812
"245 Bedford Avenue, Brooklyn","245, Bedford Avenue, Greenpoint, Brooklyn, Kings County, New York, 11211, United States",40.7157152222222,-73.9598587777778
"245 Bch 20th st., Far Rockaway","Beach 20th Street, Far Rockaway, Queens, Queens County, New York, 11691, United States",40.6024141,-73.7533203
"245 Adams Street, Brooklyn","245, Adams Street, DUMBO, Brooklyn, Kings County, New York, 11201, United States",40.6966118,-73.9884322
"245 8th Avenue, New York","Mail Box Rentals, 245, 8th Avenue, Chelsea, Manhattan, New York County, New York, 10011, United States",40.7449384,-73.9989904
"245 8th Avenue #364, New York","Mail Box Rentals, 245, 8th Avenue, Chelsea, Manhattan, New York County, New York, 10011, United States",40.7449384,-73.9989904
"245 5th Avenue, New York","Cafe 28, 245, 5th Avenue, NoMad, Manhattan, New York County, New York, 10016, United States",40.7445,-73.9871814
"245 5 Avenue, New York","111, Mount Hope Place, The Bronx, Bronx County, New York, 10453, United States",40.84895315,-73.9076289426002
"2449 Frederick Douglas, New York","Frederick Douglas Street, Rochester, Monroe County, New York, 14614, United States",43.1463693,-77.6156648
"2443 24th Street, Astoria","24th Street, Astoria, Queens, Queens County, New York, 11102, United States",40.7736168,-73.922064
"2441 Wallace Ave, The Bronx","Middle School 135, 2441, Wallace Avenue, The Bronx, New York City Housing Authority Pelham Community Housing, New York, 10467, United States",40.8626688,-73.8646782
"2441 26th Street, Astoria","26th Street, Uppertown, Astoria, Clatsop County, Oregon, 97103, United States",46.1851517,-123.8124255
"2440 Fulton Street, Brooklyn","2440, Fulton Street, Broadway Junction, Brooklyn, Kings County, New York, 11233, United States",40.6778826129032,-73.9050944193548
"2440 Fulton St, Brooklyn","2440, Fulton Street, Broadway Junction, Brooklyn, Kings County, New York, 11233, United States",40.6778826129032,-73.9050944193548
"2440 Dorsey St, The Bronx","2440, Dorsey Street, The Bronx, Bronx County, New York, 10461, United States",40.84024695,-73.8493029052764
"244 Wyckoff Street, Brooklyn","244, Wyckoff Street, Gowanus, Brooklyn, Kings County, New York, 11217, United States",40.68364905,-73.9851194188473
"244 Wyckoff Avenue, Brooklyn","244, Wyckoff Avenue, Bushwick, Brooklyn, Kings County, New York, 11237, United States",40.700527,-73.91327065
"244 West 74th Street, New York","244, West 74th Street, Upper West Side, Manhattan Community Board 7, Manhattan, New York County, New York, 10023, United States",40.780626,-73.9828754321919
"244 West 54th Street, New York","244, West 54th Street, Midtown, Theater District, Manhattan, New York County, New York, 10019, United States",40.7642738,-73.9832921
"244 west 23rd street, New York","244, West 23rd Street, Chelsea, Manhattan, New York County, New York, 10011, United States",40.7445763,-73.99749065
"244 West 23rd St, New York","244, West 23rd Street, Chelsea, Manhattan, New York County, New York, 10011, United States",40.7445763,-73.99749065
"244 West 137th Street, New York","244, West 137th Street, Harlem, Manhattan Community Board 10, Manhattan, New York County, New York, 10030, United States",40.81718105,-73.9446253699127
"244 W 144 St, New York","144, 150th Avenue, Queens, Queens County, New York, 11420, United States",40.6641001,-73.8048796460252
"244 W 109th St, New York","244, West 109th Street, Upper West Side, Manhattan Valley, Manhattan, New York County, New York, 10025, United States",40.80296295,-73.9663713638846
"244 Union Avenue, Brooklyn","244, Union Avenue, Brooklyn, Kings County, New York, 11211, United States",40.7077667272727,-73.9504834545455
"244 Kearny Street, San Francisco","240;244, Kearny Street, Union Square, San Francisco, San Francisco City and County, San Francisco, California, 90104, United States",37.7903965,-122.403798283429
"244 Greene Street, New York","244, Greene Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10003, United States",40.729835,-73.995129
"244 Fifth Avenue, New York","244, Fifth Avenue, Sheridan Meadows, Amherst, Erie County, New York, 14221, United States",42.9834704942375,-78.705702003414
"244 Fieldston Terr, Bronx","244, Fieldston Terrace, The Bronx, Bronx County, New York, 10471, United States",40.8953777,-73.8982904026661
"244 Fair Street, Kingston","Ulster County Office Building, 244, Fair Street, Stockade District, Kingston, Ulster County, New York, 12401, United States",41.9327423,-74.0173789
"244 East 93rd Street, New York","244, East 93rd Street, Brownsville, Brooklyn Community District 17, Brooklyn, Kings County, New York, 11212, United States",40.6597087777778,-73.9240283333333
"244 East 163rd Street, The Bronx","244, East 163rd Street, The Bronx, Bronx County, New York, 10451, United States",40.8274856,-73.9190269586198
"244 East 163rd Street, Bronx","244, East 163rd Street, The Bronx, Bronx County, New York, 10451, United States",40.8274856,-73.9190269586198
"244 Canal Street, New York","244, Canal Street, Little Italy, Manhattan, New York County, New York, 10013, United States",40.71801715,-74.000392036923
"244 Bowne Street, The Bronx","244, Bowne Street, The Bronx, Bronx County, New York, 10464, United States",40.8514645,-73.7851383
"244 5th Avenue, New York","MaryJane Hemp Foods, 244, 5th Avenue, NoMad, Manhattan, New York County, New York, 10001, United States",40.7445864,-73.9876442
"244 5th Ave, New York","MaryJane Hemp Foods, 244, 5th Avenue, NoMad, Manhattan, New York County, New York, 10001, United States",40.7445864,-73.9876442
"2437 North Blvd, Houston","2437, North Boulevard, Houston, Harris County, Texas, 77098, United States",29.7277961333333,-95.415866
"2437 Morena Boulevard, San Diego","2437, Morena Boulevard, Bay Park, San Diego, San Diego County, California, 92110, United States",32.787979,-117.205696
"2434 Kossuth Avenue, The Bronx","Kossuth Avenue, The Bronx, Bronx County, New York, 10467, United States",40.879138,-73.882062
"2434 El Cerrito Dr, Dallas","2434, El Cerrito Drive, Dallas, Dallas County, Texas, 75228, United States",32.7998162,-96.7073911599011
"2432 Grand Concourse, The Bronx","BronxCare Medical and Dental at Poe, 2432, Grand Concourse, The Bronx, Bronx County, New York, 10458, United States",40.8606324,-73.8977191
"2431 Morris Avenue, The Bronx","2431, Morris Avenue, The Bronx, Bronx County, New York, 10468, United States",40.8614489,-73.9002693957278
"2431 Morris Avenue, Bronx","2431, Morris Avenue, The Bronx, Bronx County, New York, 10468, United States",40.8614489,-73.9002693957278
"2430 FDR Drive, New York","FDR Drive, United Nations, Manhattan, New York County, New York, 10155, United States",40.7529089,-73.9640192
"243-02 Douglaston Boulevard, Douglaston","Douglaston, 41st Avenue, Douglaston, Queens, Queens County, New York, 11363, United States",40.768358,-73.7492477
"243 West 70th St, New York","243, West 70th Street, Upper West Side, Manhattan Community Board 7, Manhattan, New York County, New York, 10023, United States",40.7781757,-73.9841412944769
"243 West 30th Street, New York","243, West 30th Street, Manhattan Community Board 5, Manhattan, New York County, New York, 10001, United States",40.7493165,-73.9939331364042
"243 West 137th Street, New York","243, West 137th Street, Harlem, Manhattan Community Board 10, Manhattan, New York County, New York, 10030, United States",40.81749685,-73.9443900347465
"243 West 120th Street, New York","243, West 120th Street, Harlem, Manhattan Community Board 10, Manhattan, New York County, New York, 10027, United States",40.80670745,-73.9524253942279
"243 Washington Street, Bath","Maine Maritime Museum, 243, Washington Street, Bath, Sagadahoc County, Maine, 04530, United States",43.8938384,-69.8159294223477
"243 W 99 St, NY","243, West 99th Street, Upper West Side, Manhattan Valley, Manhattan, New York County, New York, 10025, United States",40.7968479,-73.9707002
"243 South 2nd Street, Brooklyn","243, South 2nd Street, Williamsburg, Brooklyn, Kings County, New York, 11211, United States",40.7119454,-73.9577621918615
"243 RUTLAND RD, Brooklyn","243, Rutland Road, Brooklyn, Kings County, New York, 11225, United States",40.6594675,-73.9525650716963
"243 Riverside Dr, New York","243, Riverside Drive, Upper West Side, Manhattan Valley, Manhattan, New York County, New York, 10025, United States",40.796157,-73.9744888
"243 McDonald Ave, New York","243, McDonald Avenue, Windsor Terrace, Brooklyn, Kings County, New York, 11218, United States",40.648586,-73.9801623115458
"243 Front Street, Brooklyn","243, Front Street, DUMBO, Brooklyn, Kings County, New York, 11201, United States",40.7024577,-73.9836037
"243 E 60th Street, New York","243, 60th Street, Sunset Park, Brooklyn, Kings County, New York, 11220, United States",40.6429978571429,-74.021783
"243 Canal Street, New York","243, Canal Street, Little Italy, Manhattan, New York County, New York, 10013, United States",40.7184284,-74.0000015838549
"243 Boerum Street, Brooklyn","243, Boerum Street, Brooklyn, Kings County, New York, 11206, United States",40.7064499565217,-73.9379619565217
"2426 Ralph Avenue, Brooklyn","2426, Ralph Avenue, Brooklyn, Kings County, New York, 11234, United States",40.6188412,-73.9175319981416
"2426 Eastchester Road, The Bronx","2426, Eastchester Road, The Bronx, Bronx County, New York, 10469, United States",40.86200145,-73.8427875162344
"2426 14th St, Brooklyn","14th Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.6673701,-73.9912967
"2425 Palmer Avenue, New Rochelle","2425, Palmer Avenue, Homestead Park, New Rochelle, Westchester County, New York, 10801, United States",40.9207699752822,-73.7738214981968
"2425 Liberty Ave, Pittsburgh","2425, Liberty Avenue, Strip District, Pittsburgh, Allegheny County, Pennsylvania, 15222, United States",40.4530687194451,-79.9798034417923
"2425 East Grand River Avenue, Lansing","East Grand River Avenue, East Lansing, Ingham County, Michigan, 48823, United States",42.7306614,-84.4668859
"2424 Ralph Avenue, Brooklyn","2424, Ralph Avenue, Brooklyn, Kings County, New York, 11234, United States",40.61889415,-73.9174975906825
"2424 Jerome Avenue, The Bronx","Public School 33, 2424, Jerome Avenue, The Bronx, Bronx County, New York, 10468, United States",40.8616697,-73.9012031843927
"2424 Jerome Avenue, Bronx","Public School 33, 2424, Jerome Avenue, The Bronx, Bronx County, New York, 10468, United States",40.8616697,-73.9012031843927
"2424 Hylan Boulevard, Staten Island","2424, Hylan Boulevard, New Dorp, Staten Island, Richmond County, New York, 10306, United States",40.57194285,-74.1072088634234
"2424 Boston Road, The Bronx","2424, Boston Road, The Bronx, Bronx County, New York, 10467, United States",40.8616988,-73.8662548172603
"2424 Boston Road, Bronx","2424, Boston Road, The Bronx, Bronx County, New York, 10467, United States",40.8616988,-73.8662548172603
"2423 third ave, New York","2423, 3rd Avenue, Watervliet, City of Watervliet, Albany County, New York, 12189, United States",42.73490615,-73.7023215000974
"2422 Gough Street, SAN FRANCISCO","2422, Gough Street, San Francisco, San Francisco City and County, San Francisco, California, 94123, United States",37.7961115,-122.426619809591
"2420 Morris Avenue, The Bronx","2420, Morris Avenue, The Bronx, Bronx County, New York, 10468, United States",40.8608608,-73.9000028979914
"2420 Morris Ave, The Bronx","2420, Morris Avenue, The Bronx, Bronx County, New York, 10468, United States",40.8608608,-73.9000028979914
"2420 Arthur Kill Road, Staten Island","2420, Arthur Kill Road, Rossville, Staten Island, Richmond County, New York, 10309, United States",40.5548713282311,-74.2165380368188
"242 West 36th Street, New York","242, West 36th Street, Manhattan Community Board 5, Manhattan, New York County, New York, 10018, United States",40.7529879,-73.9915906
"242 West 35th Street, New York","242, West 35th Street, Garment District, Manhattan, New York County, New York, 10001, United States",40.7521077142857,-73.9914261428572
"242 West 30th Street, New York","242, West 30th Street, Manhattan Community Board 5, Manhattan, New York County, New York, 10001, United States",40.7491698,-73.9944022
"242 West 26th Street, New York","242, West 26th Street, Chelsea, Manhattan, New York County, New York, 10001, United States",40.746558948718,-73.9957959487179
"242 Warren Street, Brooklyn","242, Warren Street, Cobble Hill Historic District, Brooklyn, Kings County, New York, 11201, United States",40.68690695,-73.9947787528927
"242 W. 30th St., New York","242, West 30th Street, Manhattan Community Board 5, Manhattan, New York County, New York, 10001, United States",40.7491698,-73.9944022
"242 W 36th St, New York","242, West 36th Street, Manhattan Community Board 5, Manhattan, New York County, New York, 10018, United States",40.7529879,-73.9915906
"242 South 2nd Street, Brooklyn","242, South 2nd Street, Williamsburg, Brooklyn, Kings County, New York, 11211, United States",40.7116364,-73.9583357851422
"242 Mason Ave, Staten Island","242, Mason Avenue, Linden-Park, Staten Island, Richmond County, New York, 10305, United States",40.5858319,-74.0853412143835
"242 East 80th St, New York","242, East 80th Street, Upper East Side, Manhattan Community Board 8, Manhattan, New York County, New York, 10075, United States",40.77407,-73.9551636828233
"242 East 42nd, New York","242, 42nd Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States",40.6529241428571,-74.0113612857143
"242 East 19th Street, New York","242, East 19th Street, Gramercy, Manhattan, New York County, New York, 10003, United States",40.7354813,-73.9830664
"242 East 19th St, New York","242, East 19th Street, Gramercy, Manhattan, New York County, New York, 10003, United States",40.7354813,-73.9830664
"242 Cumberland Street, Brooklyn","242, Cumberland Street, Fort Greene, Brooklyn, Kings County, New York, 11217, United States",40.68865595,-73.9731340035833
"242 Broome St, New York","242, Broome Street, Lower East Side, Manhattan, New York County, New York, 10002, United States",40.7180765,-73.9889465233629
"242 242 W 36th St, New York City","242, West 36th Street, Garment District, Manhattan, New York County, New York, 10018, United States",40.7527282857143,-73.9909814285714
"2419 Southern Boulevard, The Bronx","2419, Southern Boulevard, The Bronx, Bronx County, New York, 10458, United States",40.8540871,-73.8817597
"2418 Williamsbridge Rd, The Bronx","2418, Williamsbridge Road, The Bronx, Bronx County, New York, 10469, United States",40.8617026,-73.8574752
"2417 Third Avenue, Bronx","Third Avenue, The Bronx, Bronx County, New York, 10451, United States",40.8145946,-73.9203808
"2417 Bryan Ave, Venice","2417, Bryan Avenue, Venice, Los Angeles, California, 90291, United States",33.9862838367347,-118.457144061224
"2417 3rd ave, The Bronx","2417, 3rd Avenue, The Bronx, Bronx County, New York, 10451, United States",40.8087488,-73.9306587
"2417 3rd Ave, Bronx","2417, 3rd Avenue, The Bronx, Bronx County, New York, 10451, United States",40.8087488,-73.9306587
"2416 Atlantic Ave, Brooklyn","2416, Atlantic Avenue, Broadway Junction, Brooklyn, Kings County, New York, 11233, United States",40.67572015,-73.90482615
"2413 86th St, Brooklyn","2413, 86th Street, Bensonhurst, Brooklyn, Kings County, New York, 11214, United States",40.5989741785714,-73.9891118214286
"2412 N Quebec St, Arlington","2412, North Quebec Street, Crystal Spring Knolls, Arlington, Arlington County, Virginia, 22207, United States",38.9039792288898,-77.1060747274005
"2412 Church Avenue, Brooklyn","2412, Church Avenue, East Flatbush, Brooklyn Community District 17, Brooklyn, Kings County, New York, 11226, United States",40.6504262,-73.9553265
"2412 Avenue V, Brooklyn","2412, Avenue V, Sheepshead Bay, Brooklyn, Kings County, New York, 11229, United States",40.59749305,-73.9467365350294
"2410 Glenwood Road, Brooklyn","2410, Glenwood Road, Brooklyn, Kings County, New York, 11210, United States",40.6331651,-73.9535374592924
"2410 Davidson Ave, Bronx","2410, Davidson Avenue, The Bronx, Bronx County, New York, 10468, United States",40.8618573,-73.9025495833032
"241-04 Hillside Avenue, Jamaica","Hillside Avenue, Jamaica, Queens, Queens County, New York, 11427, United States",40.7066581,-73.8065044
"241 West 97th Street, New York","241, West 97th Street, Upper West Side, Manhattan Valley, Manhattan, New York County, New York, 10025, United States",40.79569255,-73.9716308176897
"241 West 72nd Street, New York","241, West 72nd Street, Upper West Side, Manhattan Community Board 7, Manhattan, New York County, New York, 10023, United States",40.7794523,-73.9830311996351
"241 West 37th St, New York","241, West 37th Street, Garment District, Manhattan, New York County, New York, 10018, United States",40.753836,-73.990873914419
"241 West 36th Street, New York","241, West 36th Street, Manhattan Community Board 5, Manhattan, New York County, New York, 10018, United States",40.7531443,-73.99111345
"241 West 36th St, New York","241, West 36th Street, Manhattan Community Board 5, Manhattan, New York County, New York, 10018, United States",40.7531443,-73.99111345
"241 West 30th Street, New York","241, West 30th Street, Manhattan Community Board 5, Manhattan, New York County, New York, 10001, United States",40.749275,-73.9938084482809
"241 WEST 100TH STREET, New York","241, West 100th Street, Upper West Side, Manhattan Valley, Manhattan, New York County, New York, 10025, United States",40.79769875,-73.9706101395237
"241 Water Street, New York","241, Water Street, West Winfield, Town of Winfield, Herkimer County, New York, 13491, United States",42.8862455,-75.189892996796
"241 Water Street, Brooklyn","241, Water Street, DUMBO, Brooklyn, Kings County, New York, 11201, United States",40.7031053870968,-73.9843929677419
"241 Water St, New York","241, Water Street, West Winfield, Town of Winfield, Herkimer County, New York, 13491, United States",42.8862455,-75.189892996796
"241 Pine St NE, Atlanta","Southface, 241, Pine Street Northeast, Old Fourth Ward, Atlanta, Fulton County, Georgia, 30308, United States",33.76727005,-84.380486274391
"241 Ocean Parkway, Brooklyn","241, Ocean Parkway, Kensington, Brooklyn, Kings County, New York, 11218, United States",40.64396235,-73.9735609383722
"241 Nassau Avenue, Brooklyn","241, Nassau Avenue, Greenpoint, Brooklyn, Kings County, New York, 11222, United States",40.7259653,-73.9424432739865
"241 Jericho Turnpike, New Hyde Park","241, Jericho Turnpike, New Hyde Park, North Hempstead, Nassau County, New York, 11040, United States",40.731396,-73.691137375
"241 Erie Street, Jersey City","241, Erie Street, Newport, Jersey City, Hudson County, New Jersey, 07310, United States",40.7323786956522,-74.0425956304348
"241 Empire Boulevard, Brooklyn","241, Empire Boulevard, Brooklyn, Kings County, New York, 11225, United States",40.6637812745098,-73.954317745098
"241 East 75th Street, New York","241, East 75th Street, Upper East Side, Manhattan Community Board 8, Manhattan, New York County, New York, 10021, United States",40.7709637,-73.9571749
"241 East 17 Street, NYC","241, South Service Road, Queens, Queens County, New York, 11430, United States",40.6459624,-73.8017168601851
"241 Delaware Avenue, Delmar","My Place & Company, 241, Delaware Avenue, Elsmere, Town of Bethlehem, Albany County, New York, 12054, United States",42.62737175,-73.8193394324109
"241 Central Park West, New York","241, Central Park West, Upper West Side, Manhattan Community Board 7, Manhattan, New York County, New York, 10024, United States",40.7842658,-73.9703003
"241 37th Street, Brooklyn","Winter Flea + Smorgasburg, 241, 37th Street, Industry City, Brooklyn, Kings County, New York, 11232, United States",40.6559467,-74.008331
"241 13th St, Brooklyn","241, 13th Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.66742205,-73.9892540044624
"2409 Avenue Z, Brooklyn","2409, Avenue Z, Sheepshead Bay, Brooklyn, Kings County, New York, 11235, United States",40.58917255,-73.94500375
"2407 3rd Avenue, The Bronx","3rd Avenue, The Bronx, Bronx County, New York, 10454-4606, United States",40.8093438,-73.92952
"2403 Huntington Drive, San Marino","2403, Huntington Drive, San Marino, California, 91108, United States",34.1231553359588,-118.102494478483
"2402 86th Street, Brooklyn","2402, 86th Street, Bensonhurst, Brooklyn, Kings County, New York, 11214, United States",40.59880225,-73.98922805
"2401 White Plains Road, Bronx","2401, White Plains Road, The Bronx, Bronx County, New York, 10467, United States",40.8616143,-73.8676781
"2401 West Ave, Newport News","Virginia Advanced Shipbuilding and Carrier Integration Center, 2401, West Avenue, Newport News, Virginia, 23607, United States",36.9759369,-76.4328674566833
"2401 Pennsylvania Avenue Northwest, Washington","Marcel's, 2401, Pennsylvania Avenue Northwest, West End, Washington, District of Columbia, 20037, United States",38.9034419,-77.0520484
"2401 Neptune Avenue, Brooklyn","Mark Twain Intermediate School 239, 2401, Neptune Avenue, Coney Island, Brooklyn, Kings County, New York, 11224, United States",40.5786697,-73.9924214639558
"2401 Avenue U, Brooklyn","2401, Avenue U, Gravesend, Brooklyn, Kings County, New York, 11229, United States",40.5999414,-73.9474756
"2400 Halsey Street, The Bronx","2400, Halsey Street, The Bronx, Bronx County, New York, 10461, United States",40.8357209,-73.8445352594951
"2400 Chew Street, Allentown","Chew Street, 7th Street, Allentown, Lehigh County, Pennsylvania, 18104, United States",40.606299,-75.474214
"240 West 37th Street, New York, NY,, NYC","G&R Fabric Inc., 240, West 37th Street, Garment District, Manhattan, New York County, New York, 10018, United States",40.7535148,-73.9909865
"240 West 37th Street, New York","G&R Fabric Inc., 240, West 37th Street, Garment District, Manhattan, New York County, New York, 10018, United States",40.7535148,-73.9909865
"240 west 37, New York","240, West Neck Road, Huntington, Suffolk County, New York, 11743, United States",40.88216745,-73.4375105607018
"240 West 35th Street, New York","Jack Doyle's, 240, West 35th Street, Manhattan Community Board 5, Manhattan, New York County, New York, 10001, United States",40.7522208,-73.9918556
"240 West 23rd Street, NYC","240, West 23rd Street, Chelsea, Manhattan, New York County, New York, 10011, United States",40.7446076,-73.9972622
"240 West 102nd Street, New York","240, West 102nd Street, Upper West Side, Manhattan Valley, Manhattan, New York County, New York, 10025, United States",40.7985799,-73.9694848
"240 Wadsworth Avenue, New York","240, Wadsworth Avenue, Washington Heights, Fort George, Manhattan, New York County, New York, 10033, United States",40.8524434,-73.9332456
"240 W. 23rd St, New York","240, West 23rd Street, Chelsea, Manhattan, New York County, New York, 10011, United States",40.7446076,-73.9972622
"240 Riverside Boulevard, New York","The Heritage, 240, Riverside Boulevard, Upper West Side, Manhattan Community Board 7, Manhattan, New York County, New York, 10069, United States",40.78029085,-73.9871451684409
"240 Riverside Blvd, New York","The Heritage, 240, Riverside Boulevard, Upper West Side, Manhattan Community Board 7, Manhattan, New York County, New York, 10069, United States",40.78029085,-73.9871451684409
"240 Madison Avenue, New York","240, Madison Avenue, Midtown South, Manhattan, New York County, New York, 10016, United States",40.7499428,-73.9815403
"240 Kane St, Brooklyn","240, Kane Street, Cobble Hill Historic District, Brooklyn, Kings County, New York, 11231, United States",40.68542935,-73.9948799546556
"240 Hooper Street, Brooklyn","240, Hooper Street, Brooklyn, Kings County, New York, 11211, United States",40.705657375,-73.9558308125
"240 Hickox Ave, Woodmere","240, Hickox Avenue, Woodmere, Hempstead, Nassau County, New York, 11598, United States",40.6355819387755,-73.709157755102
"240 Greenwich, new york","240, East Greenwich Avenue, Hempstead, Nassau County, New York, 11575, United States",40.6905219611257,-73.5840124082349
"240 Greenwich Street, New York, NY,, New York","240, Greenwich Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10007, United States",40.7140818125,-74.0114879375
"240 Greenwich Street, New York","240, Greenwich Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10007, United States",40.7140818125,-74.0114879375
"240 Greene Street, New York","240, Greene Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10003, United States",40.7296094761905,-73.9953206190476
"240 first avenue, new york city","240, 1st Avenue, Watervliet, City of Watervliet, Albany County, New York, 12189, United States",42.7085335918367,-73.7080983469388
"240 Elm Street, Somerville","Spaces, 240, Elm Street, Davis Square, Somerville, Middlesex County, Massachusetts, 02144, United States",42.3951176,-71.1218851
"240 East 82nd street, New York","240, East 82nd Street, Upper East Side, Yorkville, Manhattan, New York County, New York, 10028, United States",40.7753412,-73.9540041
"240 East 79th St, New York","240, East 79th Street, Upper East Side, Manhattan Community Board 8, Manhattan, New York County, New York, 10075, United States",40.7734566,-73.9559158665667
"240 East 76th Street, New York","240, East 76th Street, Upper East Side, Manhattan Community Board 8, Manhattan, New York County, New York, 10021, United States",40.7714304,-73.9568336
"240 East 76th St, New York","240, East 76th Street, Upper East Side, Manhattan Community Board 8, Manhattan, New York County, New York, 10021, United States",40.7714304,-73.9568336
"240 East 56th Street, New York","240, East 56th Street, Midtown East, Manhattan, New York County, New York, 10022, United States",40.7586579,-73.9660946
"240 East 56th St, New York","240, East 56th Street, Midtown East, Manhattan, New York County, New York, 10022, United States",40.7586579,-73.9660946
"240 East 38th Street, New York","NYU Langone Ambulatory Care Center, 240, East 38th Street, Murray Hill, Manhattan, New York County, New York, 10016, United States",40.7472679,-73.9749155666352
"240 East 172nd Street, The Bronx","William Howard Taft High School, East 172nd Street, The Bronx, Bronx County, New York, 10457, United States",40.83944,-73.9117451
"240 EAST 172ND STREET, The Bronx","William Howard Taft High School, East 172nd Street, The Bronx, Bronx County, New York, 10457, United States",40.83944,-73.9117451
"240 East 109th Street, New York","Esperanza Preparatory Academy, 240, East 109th Street, East Harlem, DeWitt Clinton Houses, Manhattan, New York County, New York, 10029, United States",40.792602,-73.9418790928897
"240 E 4th St, Brooklyn","240, 4th Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.6727897291056,-73.9852593231365
"240 E 38th St, New York","NYU Langone Ambulatory Care Center, 240, East 38th Street, Murray Hill, Manhattan, New York County, New York, 10016, United States",40.7472679,-73.9749155666352
"240 CPS, New York","590 Madison Avenue, 590, Madison Avenue, Midtown East, Manhattan, New York County, New York, 10037, United States",40.76215745,-73.9730331430771
"240 Corporate Blvd., Norfolk","240, Corporate Boulevard, Elizabeth Park, Norfolk, Virginia, 23502, United States",36.83755255,-76.2123537115948
"240 Convent Avenue, New York","Baskerville Hall, 240, Convent Avenue, Sugar Hill, Manhattan, New York County, New York, 10031, United States",40.82147395,-73.9490462998348
"240 Cabrini Boulevard, New York","240, Cabrini Boulevard, Hudson Heights, Manhattan, New York County, New York, 10033, United States",40.85530905,-73.9384781647924
"240 Bedford Park Boulevard, The Bronx","240, Bedford Park Boulevard, The Bronx, Bronx County, New York, 10458, United States",40.8710928333333,-73.8867583333334
"240 Baltic St, Brooklyn","240, Baltic Street, Cobble Hill Historic District, Brooklyn, Kings County, New York, 11201, United States",40.6862812,-73.9950614527414
"240 8th Street, Brooklyn","240, 8th Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.67016205,-73.9871154045269
"240 8th Street 4S, Brooklyn","Van Brunt Station Brooklyn Post Office, 256, 8th Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.6698822,-73.9871069734402
"240 8th Street 1S, brooklyn","Van Brunt Station Brooklyn Post Office, 256, 8th Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.6698822,-73.9871069734402
"240 8th st. #4s, Brooklyn","Van Brunt Station Brooklyn Post Office, 256, 8th Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.6698822,-73.9871069734402
"240 8th st #3N, Brooklyn","Van Brunt Station Brooklyn Post Office, 256, 8th Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.6698822,-73.9871069734402
"240 8 st, Brooklyn","La Strada, 5023, 10th Avenue, Borough Park, Brooklyn, Kings County, New York, 11219, United States",40.6379042,-73.9996623
"240 3rd Avenue, New York","Royal Window Treatments, 240, 3rd Avenue, Gramercy, Manhattan, New York County, New York, 10003, United States",40.7369279,-73.984783
"240 2nd Avenue, New York","Manhattan Comprehensive Night And Day High School, 240, 2nd Avenue, East Village, Manhattan, New York County, New York, 10003, United States",40.7327263,-73.9842849231346
"240 2nd Ave, New York","Manhattan Comprehensive Night And Day High School, 240, 2nd Avenue, East Village, Manhattan, New York County, New York, 10003, United States",40.7327263,-73.9842849231346
"240 2nd ave, New York","Manhattan Comprehensive Night And Day High School, 240, 2nd Avenue, East Village, Manhattan, New York County, New York, 10003, United States",40.7327263,-73.9842849231346
"240 1st ave, NYC","240, 1st Avenue, Stuy Town, Manhattan, New York County, New York, 10009, United States",40.73152,-73.9818806
"240 13th Street, Brooklyn","240, 13th Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.6671871,-73.9895967026198
